1,0,0,0.000610654,-0.982,3249.2,0,10.4775,0,1,5235.99,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.962,3249.2,0,10.4772,0,1,5386.69,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.942,3249.2,0,10.4769,0,1,5542.21,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.922,3249.2,0,10.4766,0,1,5702.71,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.902,3249.2,0,10.4763,0,1,5868.34,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.882,3249.2,0,10.476,0,1,6039.26,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.862,3249.2,0,10.4757,0,1,6215.65,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.842,3249.2,0,10.4753,0,1,6397.68,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.822,3249.2,0,10.4749,0,1,6585.53,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.802,3249.2,0,10.4745,0,1,6779.4,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.782,3249.2,0,10.4741,0,1,6979.46,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.762,3249.2,0,10.4736,0,1,7185.91,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.742,3249.2,0,10.4732,0,1,7398.97,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.722,3249.2,0,10.4726,0,1,7618.85,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.702,3249.2,0,10.4721,0,1,7845.75,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.682,3249.2,0,10.4715,0,1,8079.91,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.662,3249.2,0,10.4709,0,1,8321.56,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.642,3249.2,0,10.4702,0,1,8570.94,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.622,3249.2,0,10.4695,0,1,8828.3,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.602,3249.2,0,10.4688,0,1,9093.88,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.582,3249.2,0,10.468,0,1,9367.96,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.562,3249.2,0,10.4671,0,1,9648.33,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.542,3249.2,0,10.4663,0,1,9928.97,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.522,3249.2,0,10.4654,0,1,10209.6,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.502,3249.2,0,10.4645,0,1,10490.3,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.482,3249.2,0,10.4635,0,1,10770.9,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.462,3249.2,0,10.4626,0,1,11051.5,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.442,3249.2,0,10.4616,0,1,11332.2,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.422,3249.2,0,10.4606,0,1,11612.8,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.402,3249.2,0,10.4595,0,1,11893.5,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.382,3249.2,0,10.4585,0,1,12174.1,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.362,3249.2,0,10.4574,0,1,12454.7,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
1,0,0,0.000610654,-0.342,3249.2,0,10.4563,0,1,12735.6,-0.0084974,0.0224969,0.000590934,3.66677,3.72374,3.90297,4.23552,4.78909,5.70864,7.34131,10.7389,21.1895,200,42.0846,21.405,14.651,11.4002,9.56795,8.4647,7.80212,7.44555,7.33323,0.333314,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,
